comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1064533050318244_1066445813460301,407422362695986_1064533050318244,,নাইছ,Bollob Roy,2017-03-29 22:21:24,0,0,0,0,0,0,0,0
1064533050318244_1065072743597608,407422362695986_1064533050318244,,agj,MD Abdul Halim Jibon,2017-03-28 02:06:20,0,0,0,0,0,0,0,0
1064533050318244_1065327693572113,407422362695986_1064533050318244,,আমি আজ একটা কিনেছি।,Shohel Rana,2017-03-28 10:04:34,0,0,0,0,0,0,0,0
1064533050318244_1067267030044846,407422362695986_1064533050318244,,[[STICKER]],MD Mizanur Rahman Mizan,2017-03-30 22:49:23,0,0,0,0,0,0,0,0
1064533050318244_1067012580070291,407422362695986_1064533050318244,,[[STICKER]],Gofur Gofur,2017-03-30 15:33:37,0,0,0,0,0,0,0,0
1064533050318244_1065414106896805,407422362695986_1064533050318244,,কে বলছে,Lokman Hossain,2017-03-28 12:16:48,0,0,0,0,0,0,0,0
1064533050318244_1065297390241810,407422362695986_1064533050318244,,ধন্যবাদ,Mozammel Haq,2017-03-28 09:28:02,0,0,0,0,0,0,0,0
1064533050318244_1065236713581211,407422362695986_1064533050318244,,very nice,Mostak Imran,2017-03-28 07:41:40,0,0,0,0,0,0,0,0
1064533050318244_1065815806856635,407422362695986_1064533050318244,,Thanks for remind us...,Duronta Hd Dh,2017-03-29 01:43:53,0,0,0,0,0,0,0,0
1064533050318244_1065482553556627,407422362695986_1064533050318244,,LIFEBUOY IS MY  FAVURATE SHOP...,Jhon Panna,2017-03-28 13:45:15,0,0,0,0,0,0,0,0
1064533050318244_1065941726844043,407422362695986_1064533050318244,,Nice,MD Hanif,2017-03-29 06:16:30,0,0,0,0,0,0,0,0
1064533050318244_1067353380036211,407422362695986_1064533050318244,,raiyun,MD Raiyun,2017-03-31 00:38:05,0,0,0,0,0,0,0,0
1064533050318244_1066073343497548,407422362695986_1064533050318244,,Yeh,Saha Lom Khan,2017-03-29 10:39:12,0,0,0,0,0,0,0,0
1064533050318244_1066593343445548,407422362695986_1064533050318244,,-,Mahabubul Alam,2017-03-30 03:35:07,0,0,0,0,0,0,0,0
1064533050318244_1065911216847094,407422362695986_1064533050318244,,supar,Md Jobaeyr Khan,2017-03-29 05:13:50,0,0,0,0,0,0,0,0
1064533050318244_1066652926772923,407422362695986_1064533050318244,,k,MD Mukul,2017-03-30 04:46:03,0,0,0,0,0,0,0,0
1064533050318244_1066642866773929,407422362695986_1064533050318244,,Kub valo,Md Saydul Islam,2017-03-30 04:22:46,0,0,0,0,0,0,0,0
1064533050318244_1065084350263114,407422362695986_1064533050318244,,MD Rohim,MD Rohim,2017-03-28 02:28:39,0,0,0,0,0,0,0,0
1064533050318244_1066785186759697,407422362695986_1064533050318244,,ukskk,Rajon SD,2017-03-30 08:40:33,0,0,0,0,0,0,0,0
1006085949496288_1006166356154914,407422362695986_1006085949496288,,সাকিব আল হাসান বস,Razu Biswas,2017-01-13 06:12:37,0,0,0,0,0,0,0,0
1006085949496288_1006243632813853,407422362695986_1006085949496288,,nice...............????,Shakib AI Hasan,2017-01-13 08:44:30,0,0,0,0,0,0,0,0
1006085949496288_1006219616149588,407422362695986_1006085949496288,,Haramjada cricket khelte paros na add koros,Md Romjan,2017-01-13 07:57:43,0,0,0,0,0,0,0,0
1006085949496288_1006240616147488,407422362695986_1006085949496288,,Sundor laktasa,Santo Santo,2017-01-13 08:39:25,0,0,0,0,0,0,0,0
1006085949496288_1007025896068960,407422362695986_1006085949496288,,Cingrats,Mdabdul Sattar Rafin,2017-01-14 11:06:35,0,0,0,0,0,0,0,0
1006085949496288_1006653189439564,407422362695986_1006085949496288,,Your class,MD Siam,2017-01-13 22:18:57,0,0,0,0,0,0,0,0
1006085949496288_1006230446148505,407422362695986_1006085949496288,,thanks shakib boss,নীল সাগরের ঢেউ,2017-01-13 08:20:39,1,1,0,0,0,0,0,0
1006085949496288_1006979122740304,407422362695986_1006085949496288,,Nice,MD Asif,2017-01-14 09:42:08,1,1,0,0,0,0,0,0
1006085949496288_1006883479416535,407422362695986_1006085949496288,,Very very nice concu,নীরব ছেলে শিহাব,2017-01-14 06:38:42,0,0,0,0,0,0,0,0
1006085949496288_1006303662807850,407422362695986_1006085949496288,,nic,MdRipon Hossain,2017-01-13 10:35:10,0,0,0,0,0,0,0,0
1006085949496288_1006305882807628,407422362695986_1006085949496288,,"///সব ধরনের খেলাধুলার সকল খবর সবার আগে পেতে নিচের পেইজে লাইক দিয়ে এক্টিব থাকুন।

Bangla sports news
Bangla sports news
Bangla sports news
Bangla sports news
Bangla sports news
Bangla sports news

কিছু অভিজ্ঞতা সস্পন্ন ক্রিড়া লেখক-লেখিকা পেইজের #এডিটর হিসেবে নিয়োগ দেওয়া হবে, আগ্রহীগন পেইজের ইনবক্সে যোগাযোগ করুন।
Bangladesh vs Newzeland সিরিজ এর লাইভ স্কোর আপডেট পেতে এই
পেজে চোখ রাখুন। 

রোমান্টিক সব #LOVE_STORY পেতে নিচের পেজে ঘুরে আসুন।
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story",Md Rayhan Sheikh,2017-01-13 10:39:04,0,0,0,0,0,0,0,0
1006085949496288_1006185199486363,407422362695986_1006085949496288,,"**সব ধরনের খেলার আপডেট নিউজ পেতে গ্রুপটিতে Join দিন।
Football And Cricket FANS OF BANGLADESH",Sujon Khan,2017-01-13 06:54:55,0,0,0,0,0,0,0,0
1006085949496288_1006984066073143,407422362695986_1006085949496288,,Shakib Al Hasan Fan Pages like din sobay....,Sobuz Islam,2017-01-14 09:49:32,1,1,0,0,0,0,0,0
1006085949496288_1006208906150659,407422362695986_1006085949496288,,Ashfaq Ahmed Mashrur Hassan Mim Taskin Hossain: boosted already !,Nafiz Ahmed Momen,2017-01-13 07:41:04,0,0,0,0,0,0,0,0
1006085949496288_1006305922807624,407422362695986_1006085949496288,,"///সব ধরনের খেলাধুলার সকল খবর সবার আগে পেতে নিচের পেইজে লাইক দিয়ে এক্টিব থাকুন।

Bangla sports news
Bangla sports news
Bangla sports news
Bangla sports news
Bangla sports news
Bangla sports news

কিছু অভিজ্ঞতা সস্পন্ন ক্রিড়া লেখক-লেখিকা পেইজের #এডিটর হিসেবে নিয়োগ দেওয়া হবে, আগ্রহীগন পেইজের ইনবক্সে যোগাযোগ করুন।
Bangladesh vs Newzeland সিরিজ এর লাইভ স্কোর আপডেট পেতে এই
পেজে চোখ রাখুন। 

রোমান্টিক সব #LOVE_STORY পেতে নিচের পেজে ঘুরে আসুন।
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story
Real Love Story",Md Rayhan Sheikh,2017-01-13 10:39:08,0,0,0,0,0,0,0,0
1006085949496288_1007574416014108,407422362695986_1006085949496288,,"Shafkat Hossain like this,",Shafkat Hossain,2017-01-15 06:06:05,0,0,0,0,0,0,0,0
1006085949496288_1006260542812162,407422362695986_1006085949496288,,"সু-খবর সু-খবর সু-খবর সু-খবর সু-খবর সু-খবর
বিশ্বে এই প্রথম Android মোবাইল computer, Laptop এ 100% বিনা খরচে কর্মসংস্থান দৈনিক 500 - 700 টাকা ইনকাম করুন ।
কাজ করতে এখনি রেজিষ্টেশন করুন।
কিভাবে রেজিষ্টেশন করবেন? 
1. Playstore থেকে champcash apps (12MB) ডাউনলোড করুন । 
2. ইন্সটল করে ওপেন করুন ।
3. sign up with champcash এ ক্লিক করুন ।
4. নাম, ইমেইল, পাসওয়ার্ড, জন্ম তারিখ, মোবাইল নং, দেশের নাম, বিভাগের নাম, জেলার নাম পূরণ করুন ।
5. Agree terms & conditions এ ক্লিক করুন । এরপর Proceed দিন ।
6. Refer ID এর জায়গায় 7368468 দিন ।
7. Verify করুন । .
সাথে সাথে $1.00 বাংলাদেশের 78 টাকা বোনাস পাবেন ।
যে কাজ করতে হবে?
ওপেন করলেই Ad আসবে Ad. এ ক্লিক করবেন না, যদি করেন তাহলে আর Ad আসবে না ।
Champcash শুধুমাত্র Ad দেখার জন্য পেমেন্ট করবে । শুধুমাত্র Ad এলে 3 second অপেক্ষা 
করে আপনার মোবাইলের Back বাটন চেপে কেটে দিন.
Unlimited Ad দেখুন, unlimited টাকা ইনকাম করুন ।
এছাড়া আরও ইনকাম সোর্স আছে :
1. Sign Up (Bonus) Income
2. Game Play Income
3. Surveys Income
4. App Installing Income
5. Video Playing Income
6. Recharges Income
7. Bill Payment Income
8. Online Booking Income
9. Online Shopping Income
10. Level Income ( Teams )
11. Rank Bonus Income
12. Performance Bonus Income 
13. Rank GIFT Income & Many More Type of Income Coming Soon From ChampCash..
All Income Upto 7th.Level
টাকা পাবেন কিভাবে? :-
1. Champcash to Payza, payza to B-Kash or any bank of Bangladesh.
বিস্তারিত জানতে ও আরও বেশি ইনকাম করতে Whats Apps Messenger ইন্সটল করুন আর এই মোবাইল নম্বর এ যোগাযোগ করুন : +8801864028300
👆👆",Prodip Bepary Dip,2017-01-13 09:16:43,1,1,0,0,0,0,0,0
1006085949496288_1006783779426505,407422362695986_1006085949496288,,go ahead Bangladesh,Juton Datta,2017-01-14 03:08:44,1,1,0,0,0,0,0,0
1006085949496288_1006229046148645,407422362695986_1006085949496288,,sabas Bangladesh,RA Robin Khan,2017-01-13 08:17:46,0,0,0,0,0,0,0,0
1006085949496288_1006228089482074,407422362695986_1006085949496288,,Sabas bangladesh,Tofael Ahmed,2017-01-13 08:14:59,0,0,0,0,0,0,0,0
932264120211805_936378536467030,407422362695986_932264120211805,,Saba's Bangladesh !,Kazi Nashrullah,2016-10-23 13:10:14,0,0,0,0,0,0,0,0
932264120211805_932933670144850,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে। [[PHOTO]]",Motasin BD,2016-10-19 05:52:52,0,0,0,0,0,0,0,0
932264120211805_1603660883272330,407422362695986_932264120211805,,"Tips  👌 পৃথিবীর সবচেয়ে সহজ উপায়ে ফেসবুকে সিঙ্গেল নেম করুন……  (সাথে ভিডিও)  ☺  📱

সিঙ্গেল নেম এর জন্য অামরা নানা রকমের এ্যাপ বা VPN ব্যাবহার করে থাকি, কিন্তু অাজকে যে Tips টি দেব সেটার জন্য কোন এ্যাপ বা VPN ব্যাবহার করতে হবে না! তাও অাবার যেকোন মোবাইলেই হবে!! কি বিশ্বাস হচ্ছে না?

চলুন Tips টা জেনে নেই……
১.) প্রথমে অাপনার পছন্দের একটি ব্রাউজার বেছে নিন (Example: Google Chrome, Mozilla……Tips পুরুটা পড়তে………            এখানে ক্লীক করুন",Tips & Tricks BD,2016-10-28 08:02:13,1,1,0,0,0,0,0,0
932264120211805_935566256548258,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে।",মোহাম্মাদপুর টেকনিক্যাল ট্রেনিং সেন্টার,2016-10-22 10:17:19,0,0,0,0,0,0,0,0
932264120211805_932935163478034,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে।",Motasin BD,2016-10-19 05:53:42,0,0,0,0,0,0,0,0
932264120211805_932935063478044,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে।",Motasin BD,2016-10-19 05:53:33,0,0,0,0,0,0,0,0
932264120211805_932935023478048,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে।",Motasin BD,2016-10-19 05:53:31,0,0,0,0,0,0,0,0
932264120211805_932935000144717,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে। [[PHOTO]]",Motasin BD,2016-10-19 05:53:28,0,0,0,0,0,0,0,0
932264120211805_932934876811396,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে। [[PHOTO]]",Motasin BD,2016-10-19 05:53:18,0,0,0,0,0,0,0,0
932264120211805_932934320144785,407422362695986_932264120211805,,"আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন...?

আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ,এস,সি- পাস বেকার?

সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায়...?

তাহলে সামান্য কোর্স ফি দিয়ে অল্প সময়ে হাতে-কলমে টেকনিক্যাল কাজ শিখিয়ে বিদেশে এবং দেশের শ্রমবাজারের দক্ষ জনশক্তি  গড়ার সম্পুর্ণ নিচ্ছয়তা দিয়ে ভর্তি চলছে -CVD-Bangladesh, VTC program,  মোহাম্মদপুর শাখায়।

কোর্স সমুহ:

# ইলেকট্রিক্যাল হাউজ ওয়ারিং এন্ড মোটর কন্ট্রোলিং।

# রেফ্রিজারেশন এন্ড এয়ারকন্ডিশন (R/AC)

# কম্পিউটার ট্রেনিং (MS Office program)

# কম্পিউটার  ট্রেনিং (MS Office program with বেসিক হার্ডওয়্যার এন্ড সফটওয়্যার )

# অটো ক্যাড (2D and 3D)

# স্কেটস্ আপ

চাকুরী জীবীদের জন্য রাত্রি কালীন প্রশিক্ষনের ব্যবস্থা আছে।

বি:দ্র: আমাদের রয়েছে ১০০% প্রাক্টিছ সুবিধা। সুতরাং প্লিজ একবার হলেও আমাদের ওয়ার্কসপ বেইজড্  ট্রেনিং সেন্টার টি ভিজিট করুন,

আজ ই যোগাযোগ করুন:

সি,ভি,ডি-বাংলাদেশ লি:
ভি,টি,সি প্রোগ্রাম,

বাড়ী নং-৪৬/এ, রোড নং ২, চানমিয়া হাউজিং, বাশবাড়ী, মোহাম্মদপুর ঢাকা-১২০৭।

মোবাইল নং- 
01814928433, 01923159397, 01673713231,

উপদেশ: টেকনিক্যাল  কাজ জানা থাকলে বিশ্বের যে কনো দেশে Part -Time অথবা Full - Time কাজের সন্ধন মিলে। [[PHOTO]]",Motasin BD,2016-10-19 05:53:02,0,0,0,0,0,0,0,0
932264120211805_935293163242234,407422362695986_932264120211805,,সাকিবুলহাসানবাংলাদেশ,Shamima Yeasmin,2016-10-22 02:16:33,1,1,0,0,0,0,0,0
